Bandit,Reward,Algorithm
3.0,2.5479390200685335,ThompsonSampling
3.0,3.365986167161526,ThompsonSampling
3.0,5.358300937743415,ThompsonSampling
3.0,2.227093615637626,ThompsonSampling
3.0,4.722466737462828,ThompsonSampling
3.0,4.1461816694546565,ThompsonSampling
3.0,4.17001848851485,ThompsonSampling
3.0,6.181256245458982,ThompsonSampling
3.0,4.629265011122665,ThompsonSampling
3.0,2.5422971805675116,ThompsonSampling
3.0,3.5290455486612466,ThompsonSampling
3.0,4.687938063839779,ThompsonSampling
3.0,3.1091377183697517,ThompsonSampling
3.0,2.679129897110389,ThompsonSampling
3.0,2.965440681868115,ThompsonSampling
3.0,2.2502086746977255,ThompsonSampling
3.0,5.521253316504573,ThompsonSampling
3.0,3.216651945966576,ThompsonSampling
3.0,5.0315323549625885,ThompsonSampling
3.0,3.768631680379095,ThompsonSampling
3.0,5.2257826293772585,ThompsonSampling
3.0,2.8044250179105807,ThompsonSampling
3.0,5.370858844982686,ThompsonSampling
3.0,4.942983495722127,ThompsonSampling
3.0,3.8930362278651156,ThompsonSampling
3.0,3.859791163598479,ThompsonSampling
3.0,4.060265728708257,ThompsonSampling
3.0,3.364288993343578,ThompsonSampling
3.0,4.902344779006394,ThompsonSampling
3.0,3.1530045518924124,ThompsonSampling
3.0,4.119491064584247,ThompsonSampling
3.0,3.41497543779853,ThompsonSampling
3.0,6.2403563804711855,ThompsonSampling
3.0,3.7842327925365398,ThompsonSampling
3.0,4.591250877830846,ThompsonSampling
3.0,4.664473395089372,ThompsonSampling
3.0,5.347014321997972,ThompsonSampling
3.0,3.4782866665383176,ThompsonSampling
3.0,4.27688663832692,ThompsonSampling
3.0,3.165607408414408,ThompsonSampling
3.0,3.9631669024645073,ThompsonSampling
3.0,4.8701417217154255,ThompsonSampling
3.0,5.858391861971201,ThompsonSampling
3.0,4.365219693070131,ThompsonSampling
3.0,3.42814617021146,ThompsonSampling
3.0,1.511750498312189,ThompsonSampling
3.0,3.094211066402977,ThompsonSampling
3.0,2.170951492150566,ThompsonSampling
3.0,3.994736132019024,ThompsonSampling
3.0,3.205804266340283,ThompsonSampling
3.0,3.7852308529879832,ThompsonSampling
3.0,3.7314938783809435,ThompsonSampling
3.0,4.809722019379865,ThompsonSampling
3.0,2.4723529027423528,ThompsonSampling
3.0,3.638484074089217,ThompsonSampling
3.0,3.1835754659316073,ThompsonSampling
3.0,4.359422936462281,ThompsonSampling
3.0,4.5120537178597395,ThompsonSampling
3.0,3.2776231336845987,ThompsonSampling
3.0,4.220285980944872,ThompsonSampling
3.0,5.869681630911444,ThompsonSampling
3.0,2.3356674540707427,ThompsonSampling
3.0,4.12576257790916,ThompsonSampling
3.0,2.8754786019639247,ThompsonSampling
3.0,3.8954037343804,ThompsonSampling
3.0,4.213381023861769,ThompsonSampling
3.0,3.39287249687232,ThompsonSampling
3.0,4.140676844275561,ThompsonSampling
3.0,4.224311262007075,ThompsonSampling
3.0,4.592686548091289,ThompsonSampling
3.0,3.160412263483376,ThompsonSampling
3.0,4.3080463959713775,ThompsonSampling
3.0,3.3677756720058376,ThompsonSampling
3.0,4.864052553596294,ThompsonSampling
3.0,3.1593565562994232,ThompsonSampling
3.0,4.212592015401154,ThompsonSampling
3.0,4.0905107017918905,ThompsonSampling
3.0,4.024379224914998,ThompsonSampling
3.0,3.832246414327328,ThompsonSampling
3.0,3.990231761449293,ThompsonSampling
3.0,4.303934551745867,ThompsonSampling
3.0,4.82861859543192,ThompsonSampling
3.0,3.288621566718806,ThompsonSampling
3.0,2.9730752235416764,ThompsonSampling
3.0,2.7227789500245945,ThompsonSampling
3.0,5.721560323411624,ThompsonSampling
3.0,4.927385101249574,ThompsonSampling
3.0,4.352149404518502,ThompsonSampling
3.0,3.996122726364845,ThompsonSampling
3.0,4.699579193655536,ThompsonSampling
3.0,4.029661803827526,ThompsonSampling
3.0,4.257111751957488,ThompsonSampling
3.0,4.653034711856245,ThompsonSampling
3.0,5.206265221171588,ThompsonSampling
3.0,3.19692206697783,ThompsonSampling
3.0,5.0739609362923375,ThompsonSampling
3.0,5.8412432637870495,ThompsonSampling
3.0,5.064526685587455,ThompsonSampling
3.0,2.9525936681966125,ThompsonSampling
3.0,5.140704755925066,ThompsonSampling
3.0,3.8472825027719346,ThompsonSampling
3.0,4.042438492069875,ThompsonSampling
3.0,4.579303045595143,ThompsonSampling
3.0,3.7110384479974314,ThompsonSampling
3.0,3.1625277753938,ThompsonSampling
3.0,3.5851360209793173,ThompsonSampling
3.0,4.630701325471414,ThompsonSampling
3.0,3.4111407423833704,ThompsonSampling
3.0,3.919824211988769,ThompsonSampling
3.0,3.919359646988892,ThompsonSampling
3.0,2.0518832250730457,ThompsonSampling
3.0,3.6388824208408144,ThompsonSampling
3.0,2.516968105414529,ThompsonSampling
3.0,2.5131252803532544,ThompsonSampling
3.0,3.5473498886758255,ThompsonSampling
3.0,4.4665325307421035,ThompsonSampling
3.0,4.676322480197929,ThompsonSampling
3.0,4.3497043841961025,ThompsonSampling
3.0,2.631615838882994,ThompsonSampling
3.0,5.011318216410899,ThompsonSampling
3.0,5.285956613675097,ThompsonSampling
3.0,4.075728487042459,ThompsonSampling
3.0,5.168537621928789,ThompsonSampling
3.0,4.734799854469241,ThompsonSampling
3.0,3.0104888063537816,ThompsonSampling
3.0,4.291308296275788,ThompsonSampling
3.0,3.014555168188593,ThompsonSampling
3.0,4.943556672194497,ThompsonSampling
3.0,5.088260117445611,ThompsonSampling
3.0,4.815829194630126,ThompsonSampling
3.0,3.7271855438883317,ThompsonSampling
3.0,4.027528460545883,ThompsonSampling
3.0,4.875545884751901,ThompsonSampling
3.0,3.643455379872616,ThompsonSampling
3.0,3.6284739423179855,ThompsonSampling
3.0,4.8690708054678655,ThompsonSampling
3.0,3.3476958971096282,ThompsonSampling
3.0,6.457582895696931,ThompsonSampling
3.0,5.563250420516374,ThompsonSampling
3.0,3.4658923576646403,ThompsonSampling
3.0,4.581859490714901,ThompsonSampling
3.0,3.9712031663624123,ThompsonSampling
3.0,4.019157575647763,ThompsonSampling
3.0,3.1973197752924825,ThompsonSampling
3.0,3.9567443854457145,ThompsonSampling
3.0,4.744084942077504,ThompsonSampling
3.0,2.904204655070216,ThompsonSampling
3.0,3.604812217521849,ThompsonSampling
3.0,3.1523698651995646,ThompsonSampling
3.0,3.874188266356053,ThompsonSampling
3.0,4.656474715173627,ThompsonSampling
3.0,3.5383383313700696,ThompsonSampling
3.0,3.50949133086642,ThompsonSampling
3.0,2.9775355223467717,ThompsonSampling
3.0,3.8338991576860586,ThompsonSampling
3.0,4.7085862191754035,ThompsonSampling
3.0,3.3818433360058657,ThompsonSampling
3.0,2.6097338144071873,ThompsonSampling
3.0,2.107444970812998,ThompsonSampling
3.0,4.5691250639989605,ThompsonSampling
3.0,4.1012261261871075,ThompsonSampling
3.0,2.8948326488306906,ThompsonSampling
3.0,4.8634192048884515,ThompsonSampling
3.0,3.7444705255059776,ThompsonSampling
3.0,4.523114537801242,ThompsonSampling
3.0,6.348569689370324,ThompsonSampling
3.0,6.105497207617013,ThompsonSampling
3.0,3.4814902829635748,ThompsonSampling
3.0,3.556827466610158,ThompsonSampling
3.0,4.302035745673935,ThompsonSampling
3.0,4.300312343568076,ThompsonSampling
3.0,5.642247288128477,ThompsonSampling
3.0,4.648065314673835,ThompsonSampling
3.0,2.568559838263992,ThompsonSampling
3.0,2.885888459352271,ThompsonSampling
3.0,5.559630247198559,ThompsonSampling
3.0,4.807190857368662,ThompsonSampling
3.0,5.192510105977401,ThompsonSampling
3.0,4.26926384619403,ThompsonSampling
3.0,4.143742905165823,ThompsonSampling
3.0,2.5969326174771896,ThompsonSampling
3.0,4.023069776584737,ThompsonSampling
3.0,3.366867119293727,ThompsonSampling
3.0,3.8462599121208205,ThompsonSampling
3.0,3.758965847330041,ThompsonSampling
3.0,1.5901793282969123,ThompsonSampling
3.0,1.8570141880399134,ThompsonSampling
3.0,4.280602261420404,ThompsonSampling
3.0,2.968688471557608,ThompsonSampling
3.0,6.929223253637918,ThompsonSampling
3.0,5.8658695559614795,ThompsonSampling
3.0,5.153345533085131,ThompsonSampling
3.0,2.299785844703057,ThompsonSampling
3.0,3.6851355279182667,ThompsonSampling
3.0,1.7796448536992533,ThompsonSampling
3.0,3.613703703029067,ThompsonSampling
3.0,4.619798277015534,ThompsonSampling
3.0,3.259182982626643,ThompsonSampling
3.0,3.9899850905322842,ThompsonSampling
3.0,3.890343461410817,ThompsonSampling
3.0,4.398537373254323,ThompsonSampling
3.0,4.753340491309817,ThompsonSampling
3.0,4.393869629945435,ThompsonSampling
3.0,4.391690402592181,ThompsonSampling
3.0,4.936587811570835,ThompsonSampling
3.0,3.822316649683331,ThompsonSampling
3.0,5.068585325148776,ThompsonSampling
3.0,4.612136676725524,ThompsonSampling
3.0,4.444560510836186,ThompsonSampling
3.0,4.4610678828682655,ThompsonSampling
3.0,3.7721522945112875,ThompsonSampling
3.0,2.5381867204398683,ThompsonSampling
3.0,3.991058664645224,ThompsonSampling
3.0,3.7825645226745537,ThompsonSampling
3.0,4.681904247896141,ThompsonSampling
3.0,4.140891373505211,ThompsonSampling
3.0,4.1540021699039205,ThompsonSampling
3.0,5.053305720454083,ThompsonSampling
3.0,3.5717973272044556,ThompsonSampling
3.0,5.15775107870472,ThompsonSampling
3.0,3.7463150326443166,ThompsonSampling
3.0,3.0051933758938394,ThompsonSampling
3.0,4.409700538309304,ThompsonSampling
3.0,4.337334780954108,ThompsonSampling
3.0,3.6989154508594253,ThompsonSampling
3.0,4.885486776656286,ThompsonSampling
3.0,4.248932161310907,ThompsonSampling
3.0,4.977921816863412,ThompsonSampling
3.0,4.41292674570098,ThompsonSampling
3.0,7.0787434221654415,ThompsonSampling
3.0,3.398166594116601,ThompsonSampling
3.0,4.542625270336624,ThompsonSampling
3.0,2.363918436793826,ThompsonSampling
3.0,5.273077173562951,ThompsonSampling
3.0,3.9196823640161913,ThompsonSampling
3.0,4.076504731286187,ThompsonSampling
3.0,5.737137891800981,ThompsonSampling
3.0,4.238091290149732,ThompsonSampling
3.0,4.6769890352893135,ThompsonSampling
3.0,4.694550245670324,ThompsonSampling
3.0,4.331672929728342,ThompsonSampling
3.0,3.0827403954421704,ThompsonSampling
3.0,4.417152288414325,ThompsonSampling
3.0,3.932159303039068,ThompsonSampling
3.0,3.051591783658261,ThompsonSampling
3.0,3.690086908709369,ThompsonSampling
3.0,3.50741219325677,ThompsonSampling
3.0,3.1448127608857144,ThompsonSampling
3.0,6.728463784624628,ThompsonSampling
3.0,3.470595205779225,ThompsonSampling
3.0,4.885596485131308,ThompsonSampling
3.0,5.708165746687013,ThompsonSampling
3.0,3.9275344664980585,ThompsonSampling
3.0,5.091041169797501,ThompsonSampling
3.0,2.588723330602544,ThompsonSampling
3.0,4.340452171981989,ThompsonSampling
3.0,2.536906742689557,ThompsonSampling
3.0,3.9617604647285476,ThompsonSampling
3.0,3.535389253538658,ThompsonSampling
3.0,4.2275121050359585,ThompsonSampling
3.0,4.801126331907356,ThompsonSampling
3.0,3.3728846394587655,ThompsonSampling
3.0,2.398159263039072,ThompsonSampling
3.0,6.694233700724766,ThompsonSampling
3.0,3.5682949762593803,ThompsonSampling
3.0,4.0421281819815595,ThompsonSampling
3.0,3.30296113698049,ThompsonSampling
3.0,5.09365304011885,ThompsonSampling
3.0,4.0826533812906565,ThompsonSampling
3.0,5.479796385895765,ThompsonSampling
3.0,2.589900811847836,ThompsonSampling
3.0,2.295708015906481,ThompsonSampling
3.0,4.788271312819889,ThompsonSampling
3.0,4.248500166392308,ThompsonSampling
3.0,2.9571915979296084,ThompsonSampling
3.0,3.5533585591144186,ThompsonSampling
3.0,2.4526662714229692,ThompsonSampling
3.0,5.037679825717165,ThompsonSampling
3.0,5.27071986086383,ThompsonSampling
3.0,3.41365070668339,ThompsonSampling
3.0,4.449229728169531,ThompsonSampling
3.0,3.5854964995061804,ThompsonSampling
3.0,3.8781476652504407,ThompsonSampling
3.0,3.993044214806037,ThompsonSampling
3.0,6.535564448847895,ThompsonSampling
3.0,4.691042811165652,ThompsonSampling
3.0,4.9895263054701084,ThompsonSampling
3.0,4.319492855475812,ThompsonSampling
3.0,1.6998164766447248,ThompsonSampling
3.0,3.214449097486468,ThompsonSampling
3.0,2.7743257354388073,ThompsonSampling
3.0,4.681628765094762,ThompsonSampling
3.0,4.11452325047156,ThompsonSampling
3.0,4.867469720074295,ThompsonSampling
3.0,4.282742009311819,ThompsonSampling
3.0,6.537685580419693,ThompsonSampling
3.0,3.53531975295432,ThompsonSampling
3.0,6.5697463115627155,ThompsonSampling
3.0,5.476273779943744,ThompsonSampling
3.0,4.2061213277384555,ThompsonSampling
3.0,4.011408143277765,ThompsonSampling
3.0,3.4011943837440857,ThompsonSampling
3.0,3.9456554828281503,ThompsonSampling
3.0,4.608564445180916,ThompsonSampling
3.0,3.4645620341389565,ThompsonSampling
3.0,6.312661065526136,ThompsonSampling
3.0,4.84587914389853,ThompsonSampling
3.0,3.569725640037187,ThompsonSampling
3.0,5.125890501190177,ThompsonSampling
3.0,5.08847102852847,ThompsonSampling
3.0,3.62930575431519,ThompsonSampling
3.0,1.6006720853803054,ThompsonSampling
3.0,2.36830633806846,ThompsonSampling
3.0,4.663733404650076,ThompsonSampling
3.0,4.235923828500155,ThompsonSampling
3.0,4.478026755216576,ThompsonSampling
3.0,3.514834471301048,ThompsonSampling
3.0,3.363606996260882,ThompsonSampling
3.0,3.3385340628975326,ThompsonSampling
3.0,4.692933693206892,ThompsonSampling
3.0,3.1035073771773787,ThompsonSampling
3.0,4.321107741220835,ThompsonSampling
3.0,3.4971848834945702,ThompsonSampling
3.0,3.56716816102378,ThompsonSampling
3.0,5.076446635277431,ThompsonSampling
3.0,3.3329822781036182,ThompsonSampling
3.0,3.3993521116560896,ThompsonSampling
3.0,4.463328842243086,ThompsonSampling
3.0,5.463496110626123,ThompsonSampling
3.0,1.8414296604336435,ThompsonSampling
3.0,3.624950825532326,ThompsonSampling
3.0,4.067488105869566,ThompsonSampling
3.0,3.8874744355627042,ThompsonSampling
3.0,2.979180093368308,ThompsonSampling
3.0,4.976021951116769,ThompsonSampling
3.0,5.032664161743449,ThompsonSampling
3.0,4.77655572017459,ThompsonSampling
3.0,3.3342674703921427,ThompsonSampling
3.0,4.204188439411163,ThompsonSampling
3.0,3.60947018716162,ThompsonSampling
3.0,2.1907321790927954,ThompsonSampling
3.0,5.461124956961053,ThompsonSampling
3.0,4.565628262696772,ThompsonSampling
3.0,4.571602821780221,ThompsonSampling
3.0,3.903205080247705,ThompsonSampling
3.0,6.242009992658403,ThompsonSampling
3.0,3.1003614888707,ThompsonSampling
3.0,4.86090236903033,ThompsonSampling
3.0,3.5165853708768733,ThompsonSampling
3.0,3.2659317429184536,ThompsonSampling
3.0,3.3517584396705344,ThompsonSampling
3.0,5.8925945729802125,ThompsonSampling
3.0,3.9831770978073737,ThompsonSampling
3.0,3.2470965244003436,ThompsonSampling
3.0,4.22796115238457,ThompsonSampling
3.0,3.6756121400986963,ThompsonSampling
3.0,5.418205889936665,ThompsonSampling
3.0,4.066081080271836,ThompsonSampling
3.0,3.130750259450866,ThompsonSampling
3.0,4.118089213741368,ThompsonSampling
3.0,3.4435766982837936,ThompsonSampling
3.0,2.2635063830292825,ThompsonSampling
3.0,3.6343866351168725,ThompsonSampling
3.0,3.715856477347193,ThompsonSampling
3.0,5.310080676443633,ThompsonSampling
3.0,2.1825855516762305,ThompsonSampling
3.0,2.429042523073173,ThompsonSampling
3.0,3.9983354925422523,ThompsonSampling
3.0,3.5653348817693273,ThompsonSampling
3.0,3.9611526913393718,ThompsonSampling
3.0,4.864926331190561,ThompsonSampling
3.0,3.2687774243056302,ThompsonSampling
3.0,5.3965181804781786,ThompsonSampling
3.0,5.215498905710181,ThompsonSampling
3.0,4.031244371814986,ThompsonSampling
3.0,2.96604874556433,ThompsonSampling
3.0,4.619368442263111,ThompsonSampling
3.0,3.6489141608892286,ThompsonSampling
3.0,3.420285083984618,ThompsonSampling
3.0,3.2984655456620846,ThompsonSampling
3.0,3.6010099122103907,ThompsonSampling
3.0,3.922089873496675,ThompsonSampling
3.0,4.007015612070916,ThompsonSampling
3.0,3.0461237877092953,ThompsonSampling
3.0,2.884430702512905,ThompsonSampling
3.0,5.9486144376703365,ThompsonSampling
3.0,3.543195188246721,ThompsonSampling
3.0,3.63782246114868,ThompsonSampling
3.0,3.2913283851648796,ThompsonSampling
3.0,4.512609554937375,ThompsonSampling
3.0,3.690850687274426,ThompsonSampling
3.0,2.9264274728769353,ThompsonSampling
3.0,4.495749415635938,ThompsonSampling
3.0,1.4681103241269606,ThompsonSampling
3.0,4.816088866613151,ThompsonSampling
3.0,3.7017520549460854,ThompsonSampling
3.0,4.254433853636002,ThompsonSampling
3.0,5.043840851528707,ThompsonSampling
3.0,3.5222551914563627,ThompsonSampling
3.0,2.4281771631950946,ThompsonSampling
3.0,2.679674221340962,ThompsonSampling
3.0,3.506752959317029,ThompsonSampling
3.0,4.17287299917323,ThompsonSampling
3.0,4.482363640321846,ThompsonSampling
3.0,4.366716468982976,ThompsonSampling
3.0,3.4184544139091684,ThompsonSampling
3.0,4.768119251124175,ThompsonSampling
3.0,3.4139033131608856,ThompsonSampling
3.0,4.256792793446742,ThompsonSampling
3.0,2.6740401597158705,ThompsonSampling
3.0,4.589010099952311,ThompsonSampling
3.0,5.496036220470923,ThompsonSampling
3.0,3.968529412018291,ThompsonSampling
3.0,3.725558414252453,ThompsonSampling
3.0,4.281503801760133,ThompsonSampling
3.0,5.0553522307772845,ThompsonSampling
3.0,2.6234921033779104,ThompsonSampling
3.0,5.334977435550297,ThompsonSampling
3.0,5.156123462624361,ThompsonSampling
3.0,4.444670562907229,ThompsonSampling
3.0,3.7030846086515883,ThompsonSampling
3.0,3.9072856779814726,ThompsonSampling
3.0,4.547543940847149,ThompsonSampling
3.0,4.947256830021686,ThompsonSampling
3.0,4.630337065591109,ThompsonSampling
3.0,3.4243326762650286,ThompsonSampling
3.0,3.5898988478984744,ThompsonSampling
3.0,2.5823370789323024,ThompsonSampling
3.0,4.871326791498591,ThompsonSampling
3.0,1.6319292625351927,ThompsonSampling
3.0,4.912067854483651,ThompsonSampling
3.0,3.519837323828232,ThompsonSampling
3.0,2.536661554908732,ThompsonSampling
3.0,6.118330700013867,ThompsonSampling
3.0,4.297901852159514,ThompsonSampling
3.0,3.214664122824074,ThompsonSampling
3.0,3.6476696776217565,ThompsonSampling
3.0,1.9928086678774268,ThompsonSampling
3.0,2.4075035140439236,ThompsonSampling
3.0,3.9162825449753713,ThompsonSampling
3.0,4.314993125807108,ThompsonSampling
3.0,2.7718077957962626,ThompsonSampling
3.0,2.5348484381190217,ThompsonSampling
3.0,3.028629787777616,ThompsonSampling
3.0,1.6403784362745681,ThompsonSampling
3.0,3.486258670191347,ThompsonSampling
3.0,3.897040656749518,ThompsonSampling
3.0,4.889979633658439,ThompsonSampling
3.0,3.2985547347666007,ThompsonSampling
3.0,3.9037835551198663,ThompsonSampling
3.0,4.1006735373374985,ThompsonSampling
3.0,3.0550513366440004,ThompsonSampling
3.0,4.840656883416551,ThompsonSampling
3.0,4.019022503064354,ThompsonSampling
3.0,4.994349917295603,ThompsonSampling
3.0,3.5048348941862413,ThompsonSampling
3.0,4.492601588447935,ThompsonSampling
3.0,4.419796427162607,ThompsonSampling
3.0,3.4367898556486716,ThompsonSampling
3.0,5.249388051302162,ThompsonSampling
3.0,3.862589990651968,ThompsonSampling
3.0,4.912783021359423,ThompsonSampling
3.0,5.763726700987351,ThompsonSampling
3.0,3.592252512638049,ThompsonSampling
3.0,3.469357025773885,ThompsonSampling
3.0,3.5101996824693895,ThompsonSampling
3.0,2.074983024371261,ThompsonSampling
3.0,4.10162882663914,ThompsonSampling
3.0,5.073460255064647,ThompsonSampling
3.0,4.195591640520831,ThompsonSampling
3.0,3.0572567866732245,ThompsonSampling
3.0,2.860375880715437,ThompsonSampling
3.0,4.509032668208196,ThompsonSampling
3.0,4.756964530377221,ThompsonSampling
3.0,4.144667938688338,ThompsonSampling
3.0,4.898715119069379,ThompsonSampling
3.0,3.244120380409126,ThompsonSampling
3.0,2.85769487320699,ThompsonSampling
3.0,6.130177336522028,ThompsonSampling
3.0,5.607847066763273,ThompsonSampling
3.0,3.883038015307494,ThompsonSampling
3.0,1.6599394635507463,ThompsonSampling
3.0,4.3425425380020215,ThompsonSampling
3.0,3.2256999203887533,ThompsonSampling
3.0,2.9960160861253344,ThompsonSampling
3.0,3.978643498972186,ThompsonSampling
3.0,5.206544992109337,ThompsonSampling
3.0,3.6801776066825957,ThompsonSampling
3.0,5.335135767862866,ThompsonSampling
3.0,5.120613250392359,ThompsonSampling
3.0,3.615082062160617,ThompsonSampling
3.0,4.498825980341259,ThompsonSampling
3.0,3.255204567025233,ThompsonSampling
3.0,2.6707177412250322,ThompsonSampling
3.0,5.162856369049156,ThompsonSampling
3.0,3.3257688042985123,ThompsonSampling
3.0,3.172967011281861,ThompsonSampling
3.0,4.662825417723115,ThompsonSampling
3.0,4.308592230481222,ThompsonSampling
3.0,3.8925215816350596,ThompsonSampling
3.0,4.4346494721824525,ThompsonSampling
3.0,4.648961119048397,ThompsonSampling
3.0,3.196486893440642,ThompsonSampling
3.0,5.820795392006053,ThompsonSampling
3.0,5.496229161645826,ThompsonSampling
3.0,4.081136999193541,ThompsonSampling
3.0,1.5487363426028793,ThompsonSampling
3.0,5.326834557755721,ThompsonSampling
3.0,3.7710559646015014,ThompsonSampling
3.0,4.18519542335252,ThompsonSampling
3.0,5.000243480132131,ThompsonSampling
3.0,2.023397942204676,ThompsonSampling
3.0,2.9563742220449782,ThompsonSampling
3.0,3.464338096213396,ThompsonSampling
3.0,5.353940455756647,ThompsonSampling
3.0,3.226401553355581,ThompsonSampling
3.0,6.029431297698002,ThompsonSampling
3.0,2.84531287614818,ThompsonSampling
3.0,5.490254005256668,ThompsonSampling
3.0,4.131768995930716,ThompsonSampling
3.0,4.43064879636134,ThompsonSampling
3.0,3.6696781669627687,ThompsonSampling
3.0,4.035578341684409,ThompsonSampling
3.0,3.333316180003171,ThompsonSampling
3.0,3.2762069756357572,ThompsonSampling
3.0,3.4691821275889967,ThompsonSampling
3.0,6.0190045121801905,ThompsonSampling
3.0,4.470417268937522,ThompsonSampling
3.0,4.356889232583126,ThompsonSampling
3.0,3.9017899651000443,ThompsonSampling
3.0,3.369226579800437,ThompsonSampling
3.0,4.526306916825729,ThompsonSampling
3.0,4.484603343982316,ThompsonSampling
3.0,2.8550151731129745,ThompsonSampling
3.0,3.185590827642545,ThompsonSampling
3.0,4.153788744091481,ThompsonSampling
3.0,5.147903981448803,ThompsonSampling
3.0,3.4350789961249415,ThompsonSampling
3.0,4.825520191986637,ThompsonSampling
3.0,4.325853336939683,ThompsonSampling
3.0,3.7320440472279373,ThompsonSampling
3.0,3.0403840722475417,ThompsonSampling
3.0,3.253060827290658,ThompsonSampling
3.0,5.398599156818346,ThompsonSampling
3.0,5.07523217762657,ThompsonSampling
3.0,4.947540022131429,ThompsonSampling
3.0,2.2582643289639672,ThompsonSampling
3.0,5.244517457323801,ThompsonSampling
3.0,3.2797606104857984,ThompsonSampling
3.0,2.2333199441788247,ThompsonSampling
3.0,4.27849783061752,ThompsonSampling
3.0,3.478923388982091,ThompsonSampling
3.0,3.5776202079427804,ThompsonSampling
3.0,2.9113723522556967,ThompsonSampling
3.0,4.878775025771237,ThompsonSampling
3.0,3.9820606079605994,ThompsonSampling
3.0,2.484308612347035,ThompsonSampling
3.0,3.4865824748841616,ThompsonSampling
3.0,3.100801796044308,ThompsonSampling
3.0,4.882261238522497,ThompsonSampling
3.0,3.6381112796919863,ThompsonSampling
3.0,2.861717031498184,ThompsonSampling
3.0,2.7106239868647135,ThompsonSampling
3.0,4.75891750489733,ThompsonSampling
3.0,4.704525601071946,ThompsonSampling
3.0,3.8651591839602633,ThompsonSampling
3.0,3.3775165041866075,ThompsonSampling
3.0,5.394786120076712,ThompsonSampling
3.0,3.5093302681978997,ThompsonSampling
3.0,4.04443622769807,ThompsonSampling
3.0,5.428134184576573,ThompsonSampling
3.0,2.274452932692414,ThompsonSampling
3.0,4.47380196844312,ThompsonSampling
3.0,4.123786711547134,ThompsonSampling
3.0,4.333322768338652,ThompsonSampling
3.0,3.6372501309374927,ThompsonSampling
3.0,4.176746038409951,ThompsonSampling
3.0,3.7774216586448373,ThompsonSampling
3.0,5.437211763922152,ThompsonSampling
3.0,2.9294671081493666,ThompsonSampling
3.0,3.0707114266743862,ThompsonSampling
3.0,4.214803633946096,ThompsonSampling
3.0,3.8549205000322364,ThompsonSampling
3.0,4.508320229474753,ThompsonSampling
3.0,2.71632935057837,ThompsonSampling
3.0,4.659953653975011,ThompsonSampling
3.0,3.1521396413270546,ThompsonSampling
3.0,3.7892551911204895,ThompsonSampling
3.0,3.459108076578246,ThompsonSampling
3.0,2.793181908486509,ThompsonSampling
3.0,3.733964221841717,ThompsonSampling
3.0,3.7301328322387475,ThompsonSampling
3.0,5.363008648282277,ThompsonSampling
3.0,3.896491270273178,ThompsonSampling
3.0,7.2708886717050625,ThompsonSampling
3.0,4.406604267771686,ThompsonSampling
3.0,2.584666574862536,ThompsonSampling
3.0,5.2162824156288305,ThompsonSampling
3.0,4.807101030114374,ThompsonSampling
3.0,2.9498411083347826,ThompsonSampling
3.0,5.730793469353385,ThompsonSampling
3.0,5.488029545707605,ThompsonSampling
3.0,4.2463478058820705,ThompsonSampling
3.0,3.6518909537948816,ThompsonSampling
3.0,3.2659234543743225,ThompsonSampling
3.0,5.5188828296253165,ThompsonSampling
3.0,4.15826792043747,ThompsonSampling
3.0,4.28142458966457,ThompsonSampling
3.0,5.529882948506276,ThompsonSampling
3.0,3.5078491257830238,ThompsonSampling
3.0,3.837907068797383,ThompsonSampling
3.0,3.2046018926091886,ThompsonSampling
3.0,4.356112449745815,ThompsonSampling
3.0,2.5818635105303605,ThompsonSampling
3.0,3.9285479777693726,ThompsonSampling
3.0,2.2761051742130913,ThompsonSampling
3.0,2.916448584389575,ThompsonSampling
3.0,4.7071735833640505,ThompsonSampling
3.0,5.427312034715871,ThompsonSampling
3.0,4.011946049083961,ThompsonSampling
3.0,4.672296579595016,ThompsonSampling
3.0,5.405232700578659,ThompsonSampling
3.0,3.652494802754803,ThompsonSampling
3.0,3.3096240151985326,ThompsonSampling
3.0,4.212602717647211,ThompsonSampling
3.0,4.805148250398841,ThompsonSampling
3.0,4.663195411436196,ThompsonSampling
3.0,3.480686284241703,ThompsonSampling
3.0,6.051960200617453,ThompsonSampling
3.0,3.4731609891174884,ThompsonSampling
3.0,4.138532130847535,ThompsonSampling
3.0,5.046680615537243,ThompsonSampling
3.0,3.3738446711246577,ThompsonSampling
3.0,3.0348020833402485,ThompsonSampling
3.0,3.4690842124798262,ThompsonSampling
3.0,4.2700762155897,ThompsonSampling
3.0,3.516931991677152,ThompsonSampling
3.0,3.878076366684184,ThompsonSampling
3.0,3.7657249278818403,ThompsonSampling
3.0,4.304935213128802,ThompsonSampling
3.0,4.887349395326485,ThompsonSampling
3.0,3.35895184240771,ThompsonSampling
3.0,4.211050962789006,ThompsonSampling
3.0,3.5530100007906316,ThompsonSampling
3.0,2.554107588768665,ThompsonSampling
3.0,2.7566269442709963,ThompsonSampling
3.0,4.694526220682449,ThompsonSampling
3.0,3.6085921886429486,ThompsonSampling
3.0,5.168220819493119,ThompsonSampling
3.0,4.733948558606772,ThompsonSampling
3.0,5.207836751630195,ThompsonSampling
3.0,4.431033592572212,ThompsonSampling
3.0,4.9860577305373575,ThompsonSampling
3.0,3.846692996339962,ThompsonSampling
